"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",6,FALSE,FALSE,FALSE,FALSE,5,0.414563800477888,0.414563800477888,0.000946370578713808,0.00159615441815129,683.955183587772,0.999999913918179,5,2331.173,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,1,0.651481048198773
"S2",6,FALSE,TRUE,FALSE,FALSE,2,0.664571385450879,0.496857254447978,0.00135486160360022,0.00211353797155051,698.05808829132,0.999999849067855,3,2385.361,"troot((x4*x9)*x4)","x6*troot((x4*x7)*x4)","p3(x5)",1,0.999999993821255,0.999999452126944
"S3",6,FALSE,FALSE,FALSE,FALSE,15,0.326677683677555,0.326677683677555,155.478730815902,1141.62388883794,302.79690668084,-44034.9866883839,15,2090.139,"p3((x2*x8)*(x2*x8))","(x7*x4)*(x4*x5)","(x4*x5)*(x4*x5)",1,1,1
"S4",6,FALSE,FALSE,FALSE,FALSE,3,0.64150431355363,0.64150431355363,0.000984194376760755,0.00164860334530099,673.488289482678,0.999999908168011,3,1882.784,"x6*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x6",1,1,0.129063063684323
"S5",6,FALSE,FALSE,FALSE,FALSE,7,0.285985359188983,0.285985359188983,0.00132901619194687,0.00183488855319262,660.041427745235,0.999999886242243,7,2425.097,"troot(x4*x4)","troot(1+(x4*x6))*troot(1+(x4*x6))","x9",1,1,0.938724618847795
"S6",6,FALSE,TRUE,FALSE,FALSE,5,0.310807300907857,0.172968831598092,0.00273222685687713,0.0096033440792649,685.889148095682,0.999996883934235,6,2019.216,"troot(x4*(x9*x4))","troot(x4*(x9*x4))*x6","x5*x5",1,1,0.93491633567071
"S1",7,FALSE,TRUE,FALSE,FALSE,2,0.67820029927687,0.517300625186963,0.00143993137680445,0.00207487616498895,695.117506684717,0.999999854539191,3,1782.067,"troot(x9*(x4*x4))","x6*troot(x7*(x4*x4))","x5*x5",1,0.999999999981225,0.997665042040691
"S2",7,FALSE,FALSE,FALSE,FALSE,6,0.509757107255821,0.509757107255821,0.00107355843414952,0.00199757229426519,656.397384106359,0.999999865176174,6,2243.979,"x4","x4*x6","troot(1+((x4*(p0(x4)*x6))+(x4*(x4*x6))))",1,1,1
"S3",7,FALSE,FALSE,FALSE,FALSE,10,0.799226385155792,0.799226385155792,1.03011616917569,7.54564681374187,615.061729305966,-0.923776356258132,10,2937.45,"x4","x6*(x4*p0(x4))","p3(p0(x4))*p0(x4)",1,1,1
"S4",7,FALSE,TRUE,FALSE,FALSE,6,0.169988069668972,0.031652806704354,0.00377227109448738,0.0159690722724837,691.396022289202,0.999991383696092,7,1831.884,"troot((x4*x9)*x4)","sin_deg(x5)","x8*troot((x4*x9)*x4)",1,1,1
"S5",7,FALSE,FALSE,FALSE,FALSE,6,0.667497885612506,0.667497885612506,0.00228263159372101,0.00533776880559209,631.608986339518,0.999999037321762,6,2378.731,"troot(x4)*(x9*(troot(x4)*troot(x7)))","troot(x4)*(sin_deg(troot(x4))*troot(x9))","x4",1,1,1
"S6",7,FALSE,FALSE,FALSE,FALSE,8,0.549726016320019,0.49344181242996,0.0017173406817038,0.00254790936836316,628.285069758174,0.999999780654067,9,1915.813,"troot(1+(x2+((x9*x4)*x4)))","x4","x9*troot(1+(x2+((x9*x4)*x4)))",1,1,1
"S1",8,FALSE,FALSE,FALSE,FALSE,5,0.58407742397289,0.58407742397289,0.00147781295376112,0.00252352984879401,698.126686852167,0.999999784831581,5,1889.314,"troot(x4*x4)*x7","x9*troot(x4*x4)","troot(x4*x4)",1,1,1
"S2",8,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000895139134304084,0.00184926135873829,687.684548542455,0.999999884453119,4,2372.783,"troot((x6*x4)*x4)","x4","x6*x4",1,0.999999999999999,0.999999999999998
"S3",8,TRUE,FALSE,FALSE,FALSE,3,0.782114114595216,0.709485486126955,0.000895819860407279,0.00185557272879005,682.751532613054,0.99999988366307,4,1934.301,"troot(x6*x4)*troot(x4)","x4","x7*x4",1,1,0.999999942736867
"S4",8,TRUE,FALSE,FALSE,FALSE,2,0.995239647353662,0.992859471030492,0.000829686728371335,0.00180509998227021,682.751532613054,0.999999889905871,3,2354.298,"troot(x4)*troot(x4*x6)","x4","x4*x7",1,1,0.999999998562476
"S5",8,FALSE,FALSE,FALSE,FALSE,11,0.330331376163339,0.330331376163339,0.0350278891429987,0.224483323595112,567.098836933228,0.998297332669262,11,2562.687,"troot(x4)*p0(x4)","troot(((troot(x4)*p0(x4))*x4)*troot(x4))","x4",1,1,1
"S6",8,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000918250097431612,0.00159003303340285,683.955183587772,0.999999914577175,4,2434.094,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.57451903183963
"S1",9,FALSE,FALSE,TRUE,FALSE,4,0.583971732535052,0.479964717744405,0.00143907423343194,0.00248483758519458,694.595071640635,0.999999791379179,5,2271.338,"troot(x9*x4)*troot(x9*x4)","(x1*x4)*x2","troot(x4*x4)",1,0.999999953986685,0.999982853575648
"S2",9,FALSE,FALSE,FALSE,FALSE,7,0.460905736506051,0.460905736506051,0.00167491242849812,0.00254417141832638,696.692541424931,0.999999781297184,7,1948.619,"troot(x4*x4)*x9","troot(x4*x4)","x7*troot(x4*x4)",1,1,1
"S3",9,FALSE,FALSE,FALSE,FALSE,6,0.490623355607422,0.490623355607422,0.00151888804312518,0.00237958074757174,684.66795399221,0.99999980867905,6,1819.413,"x7*(troot(x4)*troot(x4))","(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)",1,1,1
"S4",9,FALSE,FALSE,FALSE,FALSE,4,0.491024758098687,0.491024758098687,0.00219952501460123,0.00841551197285669,693.23127256483,0.99999760711008,4,1758.457,"troot(x4*x4)","troot(((x4*x4)*x6)*x9)","p3(x5)",1,0.999999999628063,0.999999999560811
"S5",9,FALSE,FALSE,TRUE,FALSE,7,0.629922810460051,0.577054670283253,0.00169591961663055,0.00253349773482917,677.859846386554,0.999999783128404,8,2436.332,"x4","x4*x9","troot((x4*x9)*(x4*x9))",1,1,1
"S6",9,FALSE,FALSE,FALSE,FALSE,6,0.517560521539111,0.517560521539111,0.00155053777189846,0.00240726253604628,684.66795399221,0.999999804201865,6,2246.104,"(troot(x4)*troot(x4))*x7","troot(x4)*troot(x4)","x9*(troot(x4)*troot(x4))",1,1,1
"S1",10,TRUE,FALSE,FALSE,FALSE,4,0.618057677465833,0.522572096832292,0.000849064666522065,0.0018237291941603,687.881431327976,0.999999887621731,5,2175.884,"troot((x4*x6)*x4)","x4","x4*x8",1,0.999911477792571,0.599018378682378
"S2",10,FALSE,FALSE,FALSE,FALSE,4,0.742007616067627,0.742007616067627,0.00163543538761258,0.00240358159973667,692.585885264178,0.999999804800196,4,2502.432,"troot(x4*x4)","troot(x4*x4)*x9","x7*troot(x4*x4)",1,1,1
"S3",10,TRUE,FALSE,FALSE,FALSE,1,0.999999656085019,0.999999312170039,0.000806546662444351,0.0016235314565567,679.647472546039,0.999999910939926,2,2003.466,"troot(x4)*troot(x4)","troot(x4*(x4*x6))",NA,0.994491194351057,0.989691204697665,NA
"S4",10,FALSE,FALSE,FALSE,FALSE,6,0.517560521539111,0.517560521539111,0.00154808155452103,0.00240746225511209,700.057650136979,0.999999804169375,6,2006.242,"troot(x4*x4)","troot(x4*x4)*x9","x7*troot(x4*x4)",1,1,1
"S5",10,FALSE,FALSE,FALSE,FALSE,2,0.999997126066956,0.999997126066956,0.00165786802183484,0.00243506709087219,642.463347803474,0.999999799652698,2,2583.548,"troot(x4*x4)","troot(1+((x4*x4)+(x4*x10)))*x6",NA,1,1,NA
"S6",10,FALSE,FALSE,FALSE,FALSE,5,0.400519156341391,0.400519156341391,0.00210904670397081,0.00391218762958077,670.218564558886,0.999999482868507,5,2294.703,"troot(x4)*troot(x4)","x9*(troot(x6*x4)*troot(x6*x4))","x7",1,1,0.999999997474885
"S2",11,FALSE,FALSE,FALSE,FALSE,4,0.732148716950225,0.732148716950225,0.00172767122451552,0.00251943682208648,680.071063515122,0.999999785528998,4,2181.395,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x9","(troot(x4)*troot(x4))*x7",1,1,1
"S3",11,FALSE,FALSE,FALSE,FALSE,5,0.358243645301953,0.358243645301953,0.000913693779898921,0.00158332340894524,673.695386157929,0.999999915296589,5,2010.983,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x9",1,1,0.564259983126864
"S5",11,FALSE,FALSE,FALSE,TRUE,8,0.527144682577961,0.468037902722665,0.00153378821376707,0.00300478235131286,656.907545830677,0.999999694938308,9,2380.02,"troot(x4*(x7*x4))","troot(x4*(x7*x4))*x6","x4*x9",1,1,1
"S6",11,TRUE,FALSE,FALSE,FALSE,4,0.780619246912289,0.725774058640361,0.000835727523055435,0.00179778426994745,682.751532613054,0.999999890796442,5,1889.469,"troot(x4)*troot(x4*x6)","x4","x7*x4",1,0.999987672171782,0.562937073442696
"S1",12,FALSE,FALSE,FALSE,FALSE,5,0.594431252658928,0.594431252658928,0.00183094241760697,0.00320014049839864,679.374896866463,0.999999653981174,5,2034.646,"(troot(x4)*troot(x4))*x9","((troot(x4)*troot(x4))*x7)*x7","troot(x4)*troot(x4)",1,1,1
"S2",12,FALSE,TRUE,FALSE,FALSE,7,0.0914353077211277,-0.0383595979553802,0.00385861425668492,0.0161678612448589,681.08214297703,0.999991167842957,8,2460.747,"(troot(x4)*troot(x4))*troot(x9)","x8*(troot(x4)*troot(x4))","x8",1,1,0.999999999939553
"S3",12,FALSE,FALSE,FALSE,FALSE,6,0.405796642653798,0.405796642653798,0.00145809461892158,0.00304715811376104,692.774193303471,0.999999686273203,6,2438.871,"troot(x4*x4)","x6*troot(x4*x4)","troot(x4*(x4*x8))",1,1,0.999160557324402
"S4",12,FALSE,FALSE,FALSE,FALSE,3,0.386714825555368,0.386714825555368,0.00113365463036602,0.00210601076868029,689.413732545669,0.999999850141007,3,2480.995,"troot(x4*(x6*(x4*troot(x9))))","troot(x4*(x4*x8))","x1*(x4*(x4*x9))",1,1,0.999999999999864
