"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P5",5,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.061641455155075,1,566.689999999988,"(troot(x4)*troot(x4))*x9","NA","NA"
"P5",6,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,NA,1,602.809999999998,"troot(x4*x4)","NA","NA"
"P5","Mod",FALSE,FALSE,FALSE,FALSE,3,0.988045313943242,0.988045313943242,0.114288551246325,3,627.220000000001,"troot(x4*x4)","x4","troot(x4)*x9"
"P5",8,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0635126044366916,1,607.619999999995,"x9*troot(x4*x4)","NA","NA"
"P5",9,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0639775183167045,1,561.949999999997,"x9*troot(x4*x4)","NA","NA"
"P5",10,FALSE,FALSE,TRUE,FALSE,1,0.999999767949574,0.99999974420151,0.0555764604586402,2,576.25,"troot(x4*x4)*x9","troot((x4*x9)*(x4*x9))","NA"
"P5",11,FALSE,TRUE,FALSE,FALSE,0,0.999999647456683,NA,0.0608033733953677,1,596.399999999994,"troot(x4*(x9*x4))","NA","NA"
"P5",12,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0634380068157084,1,588.639999999999,"x9*(troot(x4)*troot(x4))","NA","NA"
"P5",13,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0936630960747267,1,593.12000000001,"x9*troot(x4*x4)","NA","NA"
"P5","Mod",FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0611640830069079,2,591.440000000002,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P5",15,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0602350934156951,2,594.420000000013,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"P5",16,FALSE,TRUE,FALSE,FALSE,0,0.999999647456683,NA,0.0613323329432744,1,587.830000000002,"troot(x4*(x9*x4))","NA","NA"
"P5",17,FALSE,FALSE,FALSE,FALSE,2,0.999998585562855,0.999998585562855,0.063635648661943,2,612.339999999997,"troot(x4*x4)","troot(x4*x4)*sin(x7)","NA"
"P5",18,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0752026190085023,1,617.139999999999,"x9*troot(x4*x4)","NA","NA"
"P5",19,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0500996277464672,2,567.020000000004,"troot(x4*x4)","x2*x4","NA"
"P5",20,FALSE,FALSE,FALSE,FALSE,4,0.995225103322079,0.995225103322079,0.114937046456696,4,562.62000000001,"troot(x4*x4)","x4","pm05(x4)*x4"
"P5",21,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0763219191840269,1,588.580000000002,"troot(x4*x4)*x9","NA","NA"
"P5",22,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0692591874769369,1,571.619999999995,"troot(x4*x4)*x9","NA","NA"
"P5",23,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0644312402890271,1,557.450000000012,"troot(x4*x4)*x9","NA","NA"
