"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P1",35,FALSE,FALSE,FALSE,FALSE,12,0.488051944143592,0.488051944143592,0.00436971960960914,12,177.646,"x4","troot(x4*x4)","x4*x10"
"P2",1,FALSE,FALSE,FALSE,FALSE,6,0.472485323238256,0.472485323238256,0.00150121703462006,6,205.487,"x9*troot(x4*x4)","troot(x4*x4)","troot(x4*x1)"
"P2","Mod111",FALSE,FALSE,FALSE,TRUE,7,0.389860204869469,0.302697531076489,0.00313075777965208,8,298.073,"x9","x4*x4","x4*(x8*x4)"
"P2",3,TRUE,FALSE,FALSE,FALSE,4,0.982915393839681,0.978644242299601,10.2045349721225,5,184.453,"troot(x4*(x6*x4))","x4","x5*x4"
"P2",4,FALSE,FALSE,FALSE,FALSE,3,0.995239780774171,0.995239780774171,0.000830880185342313,3,198.048000000001,"troot(x4*((x6*x4)*p0(1)))","x6*x4","x4"
"P2","Mod222",FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000913042460286908,4,204.903,"troot(x4*x4)","x6*troot(x4*x4)","x9"
"P2",7,TRUE,FALSE,FALSE,FALSE,4,0.610594821302078,0.513243526627597,0.000885377331008978,5,211.553000000002,"troot((x4*x6)*x4)","x4","x4*x6"
"P2",8,FALSE,FALSE,FALSE,FALSE,8,0.300331506258534,0.300331506258534,0.00894769325321322,8,211.975999999999,"x2*x4","(x2*x4)*(x2*x4)","troot(x4*x4)"
"P2",10,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000830897609919713,3,189.749,"troot(x4*(x6*x4))","x4","x4*x6"
"P2",11,FALSE,FALSE,FALSE,FALSE,7,0.445459464242197,0.445459464242197,0.00175401776439287,7,186.256000000001,"troot(x4*x4)","troot(x4*x4)*x9","x7*troot(x4*x4)"
"P2",12,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000812160794073565,3,187.504000000001,"troot(x4*(x6*x4))","x4","x6*x4"
"P2",14,TRUE,FALSE,FALSE,FALSE,4,0.568597962299242,0.460747452874053,0.000828285702391945,5,191.621000000001,"x4","troot(x4*(x6*x4))","x6*x4"
"P2",15,TRUE,FALSE,FALSE,FALSE,1,0.999999656085019,0.999999312170039,0.000806540473274644,2,225.787,"troot(x4*(x4*x6))","troot(x4*x4)","NA"
